Customer_ID,Customer_Segment,Churn_Risk,Purchased_Product,Recommendation_1,Recommendation_2,Recommendation_3,Recommendation_4,Recommendation_5,Recommended_Action
3403,Loyal Customer,No,Hoodie,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
3404,Loyal Customer,No,Boots,Sandals,Sneakers,Shoes,,,Upsell premium / new arrivals
3405,High-Value New Customer,Yes,Gloves,Belt,Jewelry,Hat,Sunglasses,Scarf,Send win-back discount
3406,At-Risk Customer,Yes,Blouse,Dress,Sweater,Shirt,Shorts,Hoodie,Send win-back discount
3407,Premium Customer,No,Sweater,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
3408,Regular Customer,No,Dress,T-shirt,Shirt,Socks,Pants,Hoodie,Standard product recommendation
3409,High-Value New Customer,Yes,Socks,Jeans,Sweater,Shorts,Dress,T-shirt,Send win-back discount
3410,Budget Happy Customer,Yes,Shirt,Socks,Sweater,Skirt,T-shirt,Jeans,Send win-back discount
3411,Premium Customer,No,Sandals,Sneakers,Boots,Shoes,,,Upsell premium / new arrivals
3412,At-Risk Customer,Yes,Shoes,Boots,Sneakers,Sandals,,,Send win-back discount
3413,Premium Customer,No,Sandals,Shoes,Boots,Sneakers,,,Upsell premium / new arrivals
3414,Budget Happy Customer,No,Gloves,Backpack,Jewelry,Handbag,Hat,Belt,Standard product recommendation
3415,Loyal Customer,No,Boots,Sandals,Sneakers,Shoes,,,Upsell premium / new arrivals
3416,High-Value New Customer,Yes,Blouse,Socks,Jeans,Hoodie,Skirt,Shirt,Send win-back discount
3417,Loyal Customer,No,Sandals,Boots,Sneakers,Shoes,,,Upsell premium / new arrivals
3418,Regular Customer,No,Coat,Jacket,,,,,Standard product recommendation
3419,High-Value New Customer,Yes,Jacket,Coat,Blouse,Socks,Dress,,Send win-back discount
3420,Loyal Customer,Yes,Jewelry,Scarf,Belt,Handbag,Hat,Sunglasses,Priority retention offer (high-value customer at risk)
3421,At-Risk Customer,Yes,Hat,Backpack,Scarf,Jewelry,Belt,Sunglasses,Send win-back discount
3422,Regular Customer,No,Shoes,Boots,Sandals,Sneakers,,,Standard product recommendation
3423,Budget Happy Customer,Yes,Coat,Jacket,,,,,Send win-back discount
3424,Budget Happy Customer,No,Boots,Sneakers,Sandals,Shoes,,,Standard product recommendation
3425,Budget Happy Customer,No,Scarf,Hat,Sunglasses,Backpack,Jewelry,Handbag,Standard product recommendation
3426,Loyal Customer,No,Hat,Gloves,Handbag,Belt,Jewelry,Backpack,Upsell premium / new arrivals
3427,High-Value New Customer,Yes,Socks,Sweater,Hoodie,Dress,T-shirt,Skirt,Send win-back discount
3428,High-Value New Customer,Yes,T-shirt,Socks,Dress,Blouse,Jeans,Skirt,Send win-back discount
3429,Budget Happy Customer,No,Jewelry,Handbag,Gloves,Belt,Backpack,Sunglasses,Standard product recommendation
3430,At-Risk Customer,Yes,Skirt,Dress,Blouse,Sweater,Shirt,Shorts,Send win-back discount
3431,Premium Customer,No,Socks,Pants,Skirt,Hoodie,T-shirt,Jeans,Upsell premium / new arrivals
3432,High-Value New Customer,Yes,Belt,Handbag,Hat,Backpack,Jewelry,Scarf,Send win-back discount
3433,At-Risk Customer,Yes,Boots,Sneakers,Sandals,Shoes,,,Send win-back discount
3434,High-Value New Customer,Yes,Socks,Pants,Shirt,Jeans,Dress,Blouse,Send win-back discount
3435,Budget Happy Customer,Yes,Pants,Dress,Skirt,Blouse,Socks,Jeans,Send win-back discount
3436,Premium Customer,No,Socks,Shirt,Pants,Skirt,Sweater,Blouse,Upsell premium / new arrivals
3437,Budget Happy Customer,No,Belt,Backpack,Gloves,Jewelry,Handbag,Hat,Standard product recommendation
3438,High-Value New Customer,Yes,Jacket,Coat,,,,,Send win-back discount
3439,Budget Happy Customer,No,Shirt,Jeans,Pants,Skirt,Hoodie,Shorts,Standard product recommendation
3440,Premium Customer,No,Gloves,Sunglasses,Scarf,Hat,Belt,Backpack,Upsell premium / new arrivals
3441,Loyal Customer,No,Handbag,Gloves,Hat,Belt,Jewelry,Backpack,Upsell premium / new arrivals
3442,High-Value New Customer,Yes,Sweater,Pants,Shirt,Jeans,Dress,Socks,Send win-back discount
3443,Loyal Customer,No,Skirt,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
3444,Loyal Customer,No,Dress,Sweater,Pants,Skirt,Jeans,Shirt,Upsell premium / new arrivals
3445,Premium Customer,No,Pants,Hoodie,Blouse,Sweater,Shirt,T-shirt,Upsell premium / new arrivals
3446,High-Value New Customer,Yes,Hat,Gloves,Handbag,Jewelry,Sunglasses,Scarf,Send win-back discount
3447,Premium Customer,No,Boots,Sandals,Sneakers,Shoes,,,Upsell premium / new arrivals
3448,Premium Customer,No,Sandals,Sneakers,Boots,Shoes,,,Upsell premium / new arrivals
3449,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
3450,At-Risk Customer,Yes,Blouse,Pants,Skirt,Jeans,Socks,Shorts,Send win-back discount
3451,At-Risk Customer,Yes,Shorts,Blouse,Dress,Sweater,Skirt,T-shirt,Send win-back discount
3452,High-Value New Customer,Yes,Blouse,Socks,Jeans,Hoodie,Skirt,Shirt,Send win-back discount
3453,Loyal Customer,Yes,Jacket,Coat,,,,,Priority retention offer (high-value customer at risk)
3454,At-Risk Customer,Yes,Shirt,Hoodie,T-shirt,Pants,Jeans,Skirt,Send win-back discount
3455,Premium Customer,No,Handbag,Jewelry,Belt,Scarf,Sunglasses,Hat,Upsell premium / new arrivals
3456,High-Value New Customer,Yes,T-shirt,Pants,Shirt,Jeans,Dress,Socks,Send win-back discount
3457,Loyal Customer,No,Hoodie,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
3458,Budget Happy Customer,No,Jewelry,Belt,Sunglasses,Hat,Scarf,Backpack,Standard product recommendation
3459,Regular Customer,No,Jewelry,Gloves,Backpack,Scarf,Sunglasses,Handbag,Standard product recommendation
3460,High-Value New Customer,Yes,Hoodie,Pants,Sweater,Shirt,Blouse,Socks,Send win-back discount
3461,Budget Happy Customer,Yes,Scarf,Backpack,Gloves,Sunglasses,Handbag,Hat,Send win-back discount
3462,Regular Customer,No,Shoes,Sandals,Sneakers,Boots,,,Standard product recommendation
3463,Premium Customer,No,Jeans,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
3464,At-Risk Customer,Yes,Jewelry,Hat,Scarf,Belt,Sunglasses,Backpack,Send win-back discount
3465,High-Value New Customer,Yes,Coat,Jacket,,,,,Send win-back discount
3466,At-Risk Customer,Yes,Backpack,Scarf,Jewelry,Belt,Sunglasses,Gloves,Send win-back discount
3467,High-Value New Customer,Yes,Socks,Sweater,Hoodie,Dress,T-shirt,Skirt,Send win-back discount
3468,High-Value New Customer,Yes,Scarf,Handbag,Belt,Hat,Backpack,Jewelry,Send win-back discount
3469,Budget Happy Customer,No,Sunglasses,Belt,Hat,Scarf,Backpack,Gloves,Standard product recommendation
3470,High-Value New Customer,Yes,Socks,T-shirt,Shirt,Hoodie,Dress,Jeans,Send win-back discount
3471,At-Risk Customer,Yes,Coat,Jacket,,,,,Send win-back discount
3472,Budget Happy Customer,No,Sandals,Sneakers,Boots,Shoes,,,Standard product recommendation
3473,Loyal Customer,No,Blouse,Dress,Sweater,Pants,Skirt,Jeans,Upsell premium / new arrivals
3474,Regular Customer,No,Dress,T-shirt,Shirt,Socks,Pants,Hoodie,Standard product recommendation
3475,Premium Customer,No,Pants,Skirt,Jeans,Sweater,Shirt,T-shirt,Upsell premium / new arrivals
3476,Premium Customer,No,Sneakers,Boots,Sandals,Shoes,,,Upsell premium / new arrivals
3477,Budget Happy Customer,No,Boots,Sandals,Shoes,Sneakers,,,Standard product recommendation
3478,Premium Customer,No,Handbag,Sunglasses,Hat,Scarf,Gloves,Jewelry,Upsell premium / new arrivals
3479,At-Risk Customer,Yes,Handbag,Hat,Sunglasses,Backpack,Gloves,Jewelry,Send win-back discount
3480,At-Risk Customer,Yes,Sweater,Hoodie,T-shirt,Pants,Shirt,Jeans,Send win-back discount
3481,At-Risk Customer,Yes,Sandals,Shoes,Boots,Sneakers,,,Send win-back discount
3482,Regular Customer,No,Socks,Shirt,Hoodie,Shorts,Pants,T-shirt,Standard product recommendation
3483,Premium Customer,No,Gloves,Hat,Scarf,Jewelry,Belt,Sunglasses,Upsell premium / new arrivals
3484,Loyal Customer,No,Hoodie,Shorts,Blouse,Skirt,Pants,Jeans,Upsell premium / new arrivals
3485,Premium Customer,No,Dress,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
3486,Regular Customer,No,Shirt,Blouse,Skirt,Sweater,T-shirt,Dress,Standard product recommendation
3487,Premium Customer,No,Shorts,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
3488,High-Value New Customer,Yes,Sandals,Boots,Shoes,Sneakers,,,Send win-back discount
3489,Loyal Customer,Yes,Sweater,Pants,Hoodie,Shirt,Skirt,T-shirt,Priority retention offer (high-value customer at risk)
3490,Regular Customer,No,Dress,Hoodie,Skirt,Sweater,Shorts,Jeans,Standard product recommendation
3491,Premium Customer,No,Boots,Sandals,Shoes,Sneakers,,,Upsell premium / new arrivals
3492,Loyal Customer,No,Pants,Dress,Sweater,Skirt,Jeans,Shirt,Upsell premium / new arrivals
3493,High-Value New Customer,Yes,Gloves,Handbag,Jewelry,Sunglasses,Scarf,Belt,Send win-back discount
3494,Premium Customer,No,Pants,Skirt,Jeans,Sweater,Shirt,T-shirt,Upsell premium / new arrivals
3495,Regular Customer,No,Scarf,Gloves,Backpack,Sunglasses,Jewelry,Handbag,Standard product recommendation
3496,Loyal Customer,No,Shorts,T-shirt,Socks,Jeans,Blouse,Shirt,Upsell premium / new arrivals
3497,Loyal Customer,No,Shoes,Sandals,Boots,Sneakers,,,Upsell premium / new arrivals
3498,Loyal Customer,No,Handbag,Jewelry,Sunglasses,Scarf,Gloves,Belt,Upsell premium / new arrivals
3499,Loyal Customer,Yes,Sandals,Sneakers,Boots,Shoes,,,Priority retention offer (high-value customer at risk)
3500,Loyal Customer,No,Socks,Shorts,Blouse,Skirt,Pants,Jeans,Upsell premium / new arrivals
3501,At-Risk Customer,Yes,Shirt,Pants,Skirt,Jeans,Blouse,Socks,Send win-back discount
3502,Premium Customer,No,Shoes,Boots,Sandals,Sneakers,,,Upsell premium / new arrivals
3503,At-Risk Customer,Yes,Backpack,Hat,Sunglasses,Gloves,Jewelry,Handbag,Send win-back discount
3504,At-Risk Customer,Yes,Shirt,Sweater,Dress,Shorts,Skirt,Jeans,Send win-back discount
3505,Regular Customer,No,Handbag,Backpack,Jewelry,Scarf,Sunglasses,Hat,Standard product recommendation
3506,Regular Customer,No,Jewelry,Gloves,Backpack,Scarf,Sunglasses,Handbag,Standard product recommendation
3507,Loyal Customer,No,Shirt,Hoodie,Sweater,Shorts,Socks,Pants,Upsell premium / new arrivals
3508,Premium Customer,No,Handbag,Jewelry,Belt,Scarf,Sunglasses,Hat,Upsell premium / new arrivals
3509,Premium Customer,No,Pants,Skirt,Hoodie,Socks,T-shirt,Jeans,Upsell premium / new arrivals
3510,Regular Customer,No,T-shirt,Hoodie,Skirt,Dress,Sweater,Shorts,Standard product recommendation
3511,Premium Customer,No,Sneakers,Boots,Sandals,Shoes,,,Upsell premium / new arrivals
3512,Premium Customer,No,Jewelry,Sunglasses,Handbag,Hat,Scarf,Gloves,Upsell premium / new arrivals
3513,At-Risk Customer,Yes,Shirt,Socks,Sweater,Jeans,Hoodie,Pants,Send win-back discount
3514,At-Risk Customer,Yes,Blouse,Hoodie,T-shirt,Pants,Shirt,Jeans,Send win-back discount
3515,At-Risk Customer,Yes,Sneakers,Boots,Shoes,Sandals,,,Send win-back discount
3516,Loyal Customer,No,Dress,Blouse,Socks,Jeans,Sweater,Hoodie,Upsell premium / new arrivals
3517,At-Risk Customer,Yes,Boots,Shoes,Sneakers,Sandals,,,Send win-back discount
3518,Budget Happy Customer,No,Skirt,Jeans,Pants,Hoodie,Shorts,Sweater,Standard product recommendation
3519,Premium Customer,No,Shirt,Skirt,Jeans,Pants,Sweater,T-shirt,Upsell premium / new arrivals
3520,Loyal Customer,No,Shorts,Hoodie,Shirt,Sweater,Socks,Pants,Upsell premium / new arrivals
3521,Budget Happy Customer,No,Hat,Sunglasses,Backpack,Jewelry,Handbag,Belt,Standard product recommendation
3522,Regular Customer,No,Shoes,Sandals,Boots,Sneakers,,,Standard product recommendation
3523,Budget Happy Customer,No,Pants,Dress,Skirt,Shorts,Sweater,Jeans,Standard product recommendation
3524,Budget Happy Customer,No,Backpack,Handbag,Gloves,Belt,Sunglasses,Hat,Standard product recommendation
3525,Regular Customer,No,Pants,Sweater,Jeans,Dress,T-shirt,Shirt,Standard product recommendation
3526,High-Value New Customer,Yes,Sunglasses,Belt,Jewelry,Hat,Gloves,Scarf,Send win-back discount
3527,Budget Happy Customer,No,Sweater,Dress,Skirt,Shorts,Jeans,Shirt,Standard product recommendation
3528,Loyal Customer,No,Blouse,Socks,Jeans,Sweater,Hoodie,Pants,Upsell premium / new arrivals
3529,High-Value New Customer,Yes,Scarf,Gloves,Handbag,Jewelry,Sunglasses,Belt,Send win-back discount
3530,Regular Customer,No,T-shirt,Blouse,Shirt,Skirt,Sweater,Dress,Standard product recommendation
3531,Regular Customer,No,Sunglasses,Gloves,Backpack,Scarf,Jewelry,Handbag,Standard product recommendation
3532,Premium Customer,No,Shoes,Sandals,Sneakers,Boots,,,Upsell premium / new arrivals
3533,High-Value New Customer,Yes,Pants,Jeans,Sweater,Shorts,Dress,T-shirt,Send win-back discount
3534,Premium Customer,No,Sneakers,Boots,Sandals,Shoes,,,Upsell premium / new arrivals
3535,Budget Happy Customer,Yes,Shoes,Sneakers,Sandals,Boots,,,Send win-back discount
3536,Premium Customer,No,Shorts,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
3537,Loyal Customer,No,Handbag,Jewelry,Sunglasses,Scarf,Gloves,Belt,Upsell premium / new arrivals
3538,Premium Customer,No,Handbag,Sunglasses,Hat,Scarf,Gloves,Jewelry,Upsell premium / new arrivals
3539,Premium Customer,No,Shoes,Sandals,Sneakers,Boots,,,Upsell premium / new arrivals
3540,Budget Happy Customer,No,Jewelry,Hat,Sunglasses,Backpack,Handbag,Belt,Standard product recommendation
3541,Loyal Customer,No,Shorts,Blouse,Socks,Jeans,Sweater,Hoodie,Upsell premium / new arrivals
3542,High-Value New Customer,Yes,Blouse,Jeans,Sweater,Shorts,Dress,T-shirt,Send win-back discount
3543,Loyal Customer,Yes,Coat,Jacket,,,,,Priority retention offer (high-value customer at risk)
3544,Premium Customer,No,Hat,Sunglasses,Scarf,Gloves,Belt,Backpack,Upsell premium / new arrivals
3545,Regular Customer,No,Socks,Shirt,Hoodie,Shorts,Pants,T-shirt,Standard product recommendation
3546,High-Value New Customer,Yes,Sandals,Shoes,Sneakers,Boots,,,Send win-back discount
3547,Premium Customer,No,Scarf,Hat,Jewelry,Belt,Sunglasses,Gloves,Upsell premium / new arrivals
3548,High-Value New Customer,Yes,Scarf,Belt,Jewelry,Hat,Sunglasses,Gloves,Send win-back discount
3549,Regular Customer,No,Blouse,Shirt,Skirt,Sweater,T-shirt,Dress,Standard product recommendation
3550,Loyal Customer,No,T-shirt,Shorts,Blouse,Skirt,Pants,Jeans,Upsell premium / new arrivals
3551,Premium Customer,No,Shoes,Sandals,Sneakers,Boots,,,Upsell premium / new arrivals
3552,Regular Customer,No,Gloves,Scarf,Handbag,Backpack,Belt,Sunglasses,Standard product recommendation
3553,Budget Happy Customer,Yes,Sunglasses,Scarf,Handbag,Gloves,Belt,Backpack,Send win-back discount
3554,Premium Customer,No,Shoes,Boots,Sandals,Sneakers,,,Upsell premium / new arrivals
3555,Loyal Customer,No,Dress,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
3556,At-Risk Customer,Yes,Blouse,Pants,Skirt,Jeans,Socks,Shorts,Send win-back discount
3557,Premium Customer,No,Sweater,Skirt,Jeans,Pants,Shirt,T-shirt,Upsell premium / new arrivals
3558,Loyal Customer,Yes,Jacket,Coat,,,,,Priority retention offer (high-value customer at risk)
3559,Premium Customer,No,Backpack,Sunglasses,Scarf,Hat,Gloves,Belt,Upsell premium / new arrivals
3560,Loyal Customer,No,Shorts,Blouse,Skirt,Pants,Jeans,Hoodie,Upsell premium / new arrivals
3561,High-Value New Customer,Yes,Socks,T-shirt,Shirt,Hoodie,Dress,Jeans,Send win-back discount
3562,Regular Customer,No,Sneakers,Boots,Shoes,Sandals,,,Standard product recommendation
3563,Loyal Customer,Yes,Sneakers,Sandals,Boots,Shoes,,,Priority retention offer (high-value customer at risk)
3564,Premium Customer,No,Blouse,Skirt,Jeans,Pants,Sweater,Shirt,Upsell premium / new arrivals
3565,High-Value New Customer,Yes,Gloves,Handbag,Belt,Hat,Backpack,Jewelry,Send win-back discount
3566,Premium Customer,No,Handbag,Jewelry,Belt,Scarf,Sunglasses,Hat,Upsell premium / new arrivals
3567,Budget Happy Customer,No,Jeans,Dress,Skirt,Shorts,Sweater,Shirt,Standard product recommendation
3568,At-Risk Customer,Yes,Scarf,Hat,Sunglasses,Backpack,Gloves,Jewelry,Send win-back discount
3569,Loyal Customer,No,Sandals,Shoes,Boots,Sneakers,,,Upsell premium / new arrivals
3570,Budget Happy Customer,Yes,Sandals,Sneakers,Shoes,Boots,,,Send win-back discount
3571,High-Value New Customer,Yes,Dress,Pants,Shirt,Jeans,Socks,Blouse,Send win-back discount
3572,Regular Customer,No,Skirt,Blouse,Shirt,Sweater,T-shirt,Dress,Standard product recommendation
3573,Loyal Customer,No,Shorts,Dress,Sweater,Pants,Skirt,Jeans,Upsell premium / new arrivals
3574,Premium Customer,No,Jeans,Pants,Skirt,Hoodie,Socks,T-shirt,Upsell premium / new arrivals
3575,At-Risk Customer,Yes,Socks,Hoodie,T-shirt,Pants,Shirt,Jeans,Send win-back discount
3576,Premium Customer,No,Coat,Jacket,,,,,Upsell premium / new arrivals
3577,Loyal Customer,No,Boots,Sandals,Shoes,Sneakers,,,Upsell premium / new arrivals
3578,Regular Customer,No,Belt,Scarf,Handbag,Backpack,Sunglasses,Gloves,Standard product recommendation
3579,Regular Customer,No,Shoes,Boots,Sandals,Sneakers,,,Standard product recommendation
3580,Loyal Customer,No,Scarf,Gloves,Hat,Handbag,Belt,Jewelry,Upsell premium / new arrivals
3581,Budget Happy Customer,Yes,Blouse,Socks,Sweater,Skirt,T-shirt,Jeans,Send win-back discount
3582,At-Risk Customer,Yes,Dress,Blouse,Sweater,Shirt,Shorts,Hoodie,Send win-back discount
3583,High-Value New Customer,Yes,Shorts,Pants,Sweater,Shirt,Blouse,Hoodie,Send win-back discount
3584,Budget Happy Customer,No,Blouse,Sweater,Shorts,Jeans,Shirt,Hoodie,Standard product recommendation
3585,At-Risk Customer,Yes,Sneakers,Boots,Shoes,Sandals,,,Send win-back discount
3586,Loyal Customer,Yes,Gloves,Belt,Jewelry,Backpack,Handbag,Scarf,Priority retention offer (high-value customer at risk)
3587,Loyal Customer,No,Hoodie,Dress,Sweater,Pants,Skirt,Jeans,Upsell premium / new arrivals
3588,High-Value New Customer,Yes,Sweater,Pants,Shirt,Jeans,Dress,Socks,Send win-back discount
3589,High-Value New Customer,Yes,Sunglasses,Belt,Jewelry,Backpack,Gloves,Handbag,Send win-back discount
3590,At-Risk Customer,Yes,Belt,Hat,Sunglasses,Backpack,Gloves,Jewelry,Send win-back discount
3591,Budget Happy Customer,No,Dress,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
3592,Budget Happy Customer,No,Jacket,Coat,,,,,Standard product recommendation
3593,Premium Customer,No,Boots,Sandals,Shoes,Sneakers,,,Upsell premium / new arrivals
3594,Premium Customer,No,Sandals,Boots,Shoes,Sneakers,,,Upsell premium / new arrivals
3595,Budget Happy Customer,No,Scarf,Backpack,Gloves,Jewelry,Handbag,Hat,Standard product recommendation
3596,High-Value New Customer,Yes,Blouse,Pants,Sweater,Shirt,Hoodie,Socks,Send win-back discount
3597,At-Risk Customer,Yes,Hoodie,Dress,Blouse,Sweater,Shirt,Shorts,Send win-back discount
3598,Budget Happy Customer,No,Sunglasses,Hat,Backpack,Jewelry,Handbag,Belt,Standard product recommendation
3599,Loyal Customer,No,Hoodie,Pants,Shorts,T-shirt,Sweater,Jeans,Upsell premium / new arrivals
3600,Loyal Customer,Yes,Scarf,Belt,Jewelry,Backpack,Gloves,Handbag,Priority retention offer (high-value customer at risk)
3601,Budget Happy Customer,No,Dress,Pants,T-shirt,Socks,Shirt,Shorts,Standard product recommendation
3602,Loyal Customer,Yes,T-shirt,Pants,Skirt,Hoodie,Shirt,Sweater,Priority retention offer (high-value customer at risk)
3603,Regular Customer,No,Skirt,Blouse,Shirt,Sweater,T-shirt,Dress,Standard product recommendation
3604,Budget Happy Customer,Yes,Jeans,Shirt,Sweater,Dress,T-shirt,Skirt,Send win-back discount
3605,High-Value New Customer,Yes,Hoodie,T-shirt,Shirt,Dress,Socks,Jeans,Send win-back discount
3606,Regular Customer,No,Jeans,Hoodie,Skirt,Dress,Sweater,Shorts,Standard product recommendation
3607,High-Value New Customer,Yes,Sandals,Shoes,Boots,Sneakers,,,Send win-back discount
3608,Budget Happy Customer,No,Hat,Belt,Sunglasses,Scarf,Backpack,Gloves,Standard product recommendation
3609,Loyal Customer,No,Gloves,Hat,Handbag,Belt,Jewelry,Backpack,Upsell premium / new arrivals
3610,At-Risk Customer,Yes,Socks,Sweater,Jeans,Hoodie,Pants,Dress,Send win-back discount
3611,At-Risk Customer,Yes,Jacket,Coat,,,,,Send win-back discount
3612,High-Value New Customer,Yes,T-shirt,Hoodie,Skirt,Shorts,Shirt,Sweater,Send win-back discount
3613,Regular Customer,No,Sandals,Sneakers,Boots,Shoes,,,Standard product recommendation
3614,High-Value New Customer,Yes,Hat,Belt,Jewelry,Sunglasses,Gloves,Scarf,Send win-back discount
3615,High-Value New Customer,Yes,Gloves,Handbag,Belt,Hat,Backpack,Jewelry,Send win-back discount
